时间,事件,用户名,用户组,用户类型,认证方式,IP地址,终端MAC,接入点,接入点分组,接入网络, 虚拟局域网,角色,计算机名,终端类型,网卡厂商
="2019-01-10 17:08:40","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.59","D0-03-4B-A8-F3-F5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-10 17:09:55","退出","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.35","B8-41-A4-F1-48-A5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-10 17:10:18","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.39","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-10 17:10:23","退出","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.60","F4-31-C3-16-BE-D0","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-10 17:10:26","退出","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.60","F4-31-C3-16-BE-D0","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-10 17:10:30","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.39","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-10 17:11:09","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.34","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 17:12:26","退出","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","00-CD-FE-36-41-0B","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 17:12:29","退出","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","B8-41-A4-C0-A5-E3","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 17:14:53","退出","B8-41-A4-F1-48-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.35","B8-41-A4-F1-48-A5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","CookietkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-10 17:15:32","退出","F4-31-C3-16-BE-D0","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.60","F4-31-C3-16-BE-D0","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-10 17:15:35","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.39","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-10 17:17:25","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.40","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 17:21:49","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.38","20-AB-37-66-88-19","BJAP03","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-10 17:21:50","退出","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.61","90-B9-31-1A-C2-65","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 17:22:03","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.38","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-10 17:22:16","退出","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.61","90-B9-31-1A-C2-65","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 17:22:24","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.40","38-53-9C-F1-1D-3C","BJAP02","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 17:22:40","退出","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","90-B9-31-1A-C2-65","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 17:26:53","退出","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.36","14-BD-61-D5-AC-F5","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-01-10 17:27:00","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.38","20-AB-37-66-88-19","BJAP02","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-10 17:31:20","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.41","60-A3-7D-3F-DC-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone-2","苹果移动终端","Apple, Inc."
="2019-01-10 17:36:30","退出","60-A3-7D-3F-DC-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.41","60-A3-7D-3F-DC-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-10 17:56:14","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.42","A4-12-32-01-87-E1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
="2019-01-10 17:57:59","退出","94-65-9C-A2-1C-A5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.120","94-65-9C-A2-1C-A5","BJAP01","Beijing","Brenntag-User","1","默认角色","basgp1nb75","Windows PC","Intel Corporate"
="2019-01-10 17:58:44","退出","94-E9-6A-47-AF-AF","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.46","94-E9-6A-47-AF-AF","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPair","苹果移动终端","Apple, Inc."
="2019-01-10 18:19:08","退出","90-2B-D2-E8-27-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.54","90-2B-D2-E8-27-63","BJAP01","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_20-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 19:02:57","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.49","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 19:51:04","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.49","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 19:58:53","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.49","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 19:59:57","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.49","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 20:00:30","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.49","E0-A3-AC-97-21-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 20:05:06","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.49","E0-A3-AC-97-21-08","BJAP02","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-10 20:05:27","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","E0-A3-AC-97-21-08","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-11 07:59:57","退出","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.64","90-B9-31-1A-C2-65","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:00:06","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","-","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-11 08:01:12","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.62","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:03:34","退出","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.66","AC-29-3A-C4-F8-29","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone-3","苹果移动终端","Apple, Inc."
="2019-01-11 08:03:41","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.67","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:04:23","退出","20-AB-37-66-88-19","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.65","20-AB-37-66-88-19","BJAP01","Beijing","Brenntag-Guest","192","默认角色","chenxueeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 08:04:50","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.62","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:05:34","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.68","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:05:56","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.68","BC-9F-EF-D4-76-59","BJAP02","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:05:59","退出","34-23-87-3A-BD-26","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","10.8.92.40","34-23-87-3A-BD-26","BJAP03","Beijing","Brenntag-User","1","默认角色","BACBJ1NBJW","Windows PC","Hon Hai Precision Ind. Co.,Ltd."
="2019-01-11 08:07:43","退出","14-BD-61-D5-AC-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.63","14-BD-61-D5-AC-F5","BJAP02","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:08:35","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.70","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-11 08:09:48","退出","AC-29-3A-C4-F8-29","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.66","AC-29-3A-C4-F8-29","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-3","苹果移动终端","Apple, Inc."
="2019-01-11 08:13:23","退出","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.64","90-B9-31-1A-C2-65","BJAP01","Beijing","Brenntag-Guest","192","默认角色","iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:15:09","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 08:16:24","退出","90-B9-31-1A-C2-65","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.64","90-B9-31-1A-C2-65","BJAP03","Beijing","Brenntag-Guest","192","默认角色","-","苹果移动终端","Apple, Inc."
="2019-01-11 08:24:30","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 08:38:58","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.70","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-11 08:39:40","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 08:39:49","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 08:41:04","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.78","00-CD-FE-44-0B-F4","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:41:43","退出","00-CD-FE-44-0B-F4","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.78","00-CD-FE-44-0B-F4","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Eds-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:46:42","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.62","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:51:37","退出","48-43-7C-61-7A-F1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.67","48-43-7C-61-7A-F1","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Z-Tonys-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:52:43","退出","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.80","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","wurongrdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:55:55","退出","B8-41-A4-C0-A5-E3","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.80","B8-41-A4-C0-A5-E3","BJAP01","Beijing","Brenntag-Guest","192","默认角色","wurongrdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-11 08:58:43","退出","00-CD-FE-36-41-0B","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.83","00-CD-FE-36-41-0B","BJAP03","Beijing","Brenntag-Guest","192","默认角色","iPhone-6","苹果移动终端","Apple, Inc."
="2019-01-11 08:59:09","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.85","B8-C1-11-08-32-BC","BJAP01","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-11 08:59:29","退出","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.84","B4-8B-19-60-00-BD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","WRicharkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-11 09:00:13","退出","B4-8B-19-60-00-BD","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.84","B4-8B-19-60-00-BD","BJAP02","Beijing","Brenntag-Guest","192","默认角色","WRicharkiiPhone","苹果移动终端","Apple, Inc."
="2019-01-11 09:05:48","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 09:08:36","退出","38-37-8B-49-B8-63","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.73","38-37-8B-49-B8-63","BJAP02","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_Mate_10_","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-11 09:08:48","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.70","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-11 09:10:00","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.62","38-53-9C-F1-1D-3C","BJAP03","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 09:12:46","退出","38-53-9C-F1-1D-3C","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.62","38-53-9C-F1-1D-3C","BJAP01","Beijing","Brenntag-Guest","192","默认角色","shubeide-iPhone","苹果移动终端","Apple, Inc."
="2019-01-11 09:13:34","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.68","BC-9F-EF-D4-76-59","BJAP03","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-11 09:18:56","退出","BC-9F-EF-D4-76-59","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.68","BC-9F-EF-D4-76-59","BJAP01","Beijing","Brenntag-Guest","192","默认角色","liminghdeiPhone","苹果移动终端","Apple, Inc."
="2019-01-11 09:21:05","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.85","B8-C1-11-08-32-BC","BJAP03","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-11 09:24:50","退出","B8-C1-11-08-32-BC","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.85","B8-C1-11-08-32-BC","BJAP02","Beijing","Brenntag-Guest","192","默认角色","Daniels-iphone","苹果移动终端","Apple, Inc."
="2019-01-11 09:33:57","退出","94-FE-22-06-D4-48","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.86","94-FE-22-06-D4-48","BJAP03","Beijing","Brenntag-Guest","192","默认角色","android-415eff2","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-11 09:39:25","退出","E0-A3-AC-97-21-08","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.70","E0-A3-AC-97-21-08","BJAP03","Beijing","Brenntag-Guest","192","默认角色","HUAWEI_P9_Plus-","安卓移动终端","HUAWEI TECHNOLOGIES CO.,LTD"
="2019-01-11 09:39:34","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 09:56:44","退出","90-F0-52-6E-71-87","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.88","90-F0-52-6E-71-87","BJAP03","Beijing","Brenntag-Guest","192","默认角色","MEIZU-15-Plus","安卓移动终端","MEIZU Technology Co., Ltd."
="2019-01-11 10:02:10","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 10:04:14","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 10:04:43","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 10:06:46","退出","D0-03-4B-A8-F3-F5","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.72","D0-03-4B-A8-F3-F5","BJAP03","Beijing","Brenntag-Guest","192","默认角色","xingboyeiPhone2","苹果移动终端","Apple, Inc."
="2019-01-11 10:11:44","退出","A4-12-32-01-87-E1","/PSK认证组/","本地用户","WPA-PSK/WPA2-PSK(个人)","192.168.0.76","A4-12-32-01-87-E1","BJAP02","Beijing","Brenntag-Guest","192","默认角色","OPPO-A5","安卓移动终端","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
